image_1,image_2,distance
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/husky_600x600.jpg,0.804
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/peacock_600x600.jpg,0.827
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/parrot_600x600.jpg,0.774
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/heron_600x600.jpg,0.822
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/owl_600x600.jpg,0.779
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/greyhound_600x600.jpg,0.893
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/oriental_600x600.jpg,0.85
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/lionfish_600x600.jpg,0.71
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfish_600x600.jpg,0.466
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/labrador_600x600.jpg,0.839
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kookaburra_600x600.jpg,0.78
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/koi_600x600.jpg,0.439
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cornishrex_600x600.jpg,0.872
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/kingfisher_600x600.jpg,0.888
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldenretriever_600x600.jpg,0.68
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/goldfinch_600x600.jpg,0.667
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/germanshepherd_600x600.jpg,0.8
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/falcon_600x600.jpg,0.764
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/foxhound_600x600.jpg,0.748
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chihuahua_600x600.jpg,0.676
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/exotic_600x600.jpg,0.845
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/egyptianmau_600x600.jpg,0.833
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/chartreux_600x600.jpg,0.788
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/dalmatian_600x600.jpg,0.754
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cuttlefish_600x600.jpg,0.768
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cedarwaxwing_600x600.jpg,0.717
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/catfish_600x600.jpg,0.744
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/cardinal_600x600.jpg,0.655
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/burmese_600x600.jpg,0.806
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluetang_600x600.jpg,0.551
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/britishshorthair_600x600.jpg,0.82
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluegill_600x600.jpg,0.68
/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/clownfish_600x600.jpg,/content/drive/My Drive/CATegories/stimuli/sets/open_source_images/final_images/resized_white/bluejay_600x600.jpg,0.798
