"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","qualtricsId","responses","invalidEntries","response0","image","imageName","naming_response","Actual.Completion.Code","age","gender","education_level","languages_besides_english","language_1","language_2","language_3","language_4","other_languages","native_language","category","category_plural","typicality_subjective","animal_name","original_image_name","source","final_image_name","final_image_name_ext","image_experiment_name","image_path"
"[{""page_index"":0,""viewing_time"":6057}]",6057,"instructions",0,6074,"0.0-0.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","",NA,"","","","","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3394,"survey-text-columnResponse",1,9469,"0.0-1.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2837,"survey-text-columnResponse",2,12509,"0.0-2.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""carp""}",0,"carp","lib/images/koi_600x600.jpg","koi","carp","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","fish","fish","typical","koi","koi_mz","https://www.flickr.com/photos/oregonstateuniversity/13311666853","koi","_600x600.jpg","koi_600x600.jpg","../images/koi_600x600.jpg"
"",2469,"survey-text-columnResponse",3,15181,"0.0-3.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""cat""}",0,"cat","lib/images/sphynx_600x600.jpg","sphynx","cat","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","cat","cats","atypical","sphynx","sphynx_mz_4","https://commons.wikimedia.org/wiki/File:Sphynx_-_cat._img_046.jpg","sphynx","_600x600.jpg","sphynx_600x600.jpg","../images/sphynx_600x600.jpg"
"",4546,"survey-text-columnResponse",4,19929,"0.0-4.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""dog""}",0,"dog","lib/images/pug_600x600.jpg","pug","dog","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","dog","dogs","atypical","pug","pug_mz","https://commons.wikimedia.org/wiki/File:Mops_oct09_cropped2.jpg","pug","_600x600.jpg","pug_600x600.jpg","../images/pug_600x600.jpg"
"",2596,"survey-text-columnResponse",5,22729,"0.0-5.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""puffin""}",0,"puffin","lib/images/puffin_600x600.jpg","puffin","puffin","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","bird","birds","atypical","puffin","puffin_hw","https://unsplash.com/photos/Dq88eI3asTE","puffin","_600x600.jpg","puffin_600x600.jpg","../images/puffin_600x600.jpg"
"",4020,"survey-text-columnResponse",6,26953,"0.0-6.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4198,"survey-text-columnResponse",7,31352,"0.0-7.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""bird""}",0,"bird","lib/images/robin_600x600.jpg","robin","bird","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","bird","birds","typical","robin","robin_mz","https://unsplash.com/photos/rP4IAAk3hGw","robin","_600x600.jpg","robin_600x600.jpg","../images/robin_600x600.jpg"
"",2270,"survey-text-columnResponse",8,33825,"0.0-8.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""cat""}",0,"cat","lib/images/britishshorthair_600x600.jpg","britishshorthair","cat","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","cat","cats","typical","british shorthair","britishshorthair_mz_2","https://commons.wikimedia.org/wiki/File:British_Shorthair._Female._18_months_old.jpg","britishshorthair","_600x600.jpg","britishshorthair_600x600.jpg","../images/britishshorthair_600x600.jpg"
"",1845,"survey-text-columnResponse",9,35880,"0.0-9.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""fish""}",0,"fish","lib/images/betafish_600x600.jpg","betafish","fish","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","fish","fish","atypical","beta  fish","betafish_mz_1","https://commons.wikimedia.org/wiki/File:Male_Betta_-34245661920.jpg","betafish","_600x600.jpg","betafish_600x600.jpg","../images/betafish_600x600.jpg"
"",1669,"survey-text-columnResponse",10,37751,"0.0-10.0","p326313","6,7,7,2,4,5,0,6","R_puhlmLl4Q9CHadX","{""Q0"":""dog""}",0,"dog","lib/images/labrador_600x600.jpg","labrador","dog","dJXpmBLNAMINALTudzIxknuL","52","Male","Masters Degree","Yes","Japanese","","","","","english","dog","dogs","typical","labrador retriever","labrador_mz_1","https://commons.wikimedia.org/wiki/File:Black_labrador_retriever.jpg","labrador","_600x600.jpg","labrador_600x600.jpg","../images/labrador_600x600.jpg"
"[{""page_index"":0,""viewing_time"":4259}]",4260,"instructions",0,4281,"0.0-0.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","",NA,"","","","","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",6270,"survey-text-columnResponse",1,10553,"0.0-1.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2690,"survey-text-columnResponse",2,13446,"0.0-2.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""cat""}",0,"cat","lib/images/sphynx_600x600.jpg","sphynx","cat","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","cat","cats","atypical","sphynx","sphynx_mz_4","https://commons.wikimedia.org/wiki/File:Sphynx_-_cat._img_046.jpg","sphynx","_600x600.jpg","sphynx_600x600.jpg","../images/sphynx_600x600.jpg"
"",3024,"survey-text-columnResponse",3,16673,"0.0-3.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""bird""}",0,"bird","lib/images/robin_600x600.jpg","robin","bird","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","bird","birds","typical","robin","robin_mz","https://unsplash.com/photos/rP4IAAk3hGw","robin","_600x600.jpg","robin_600x600.jpg","../images/robin_600x600.jpg"
"",3886,"survey-text-columnResponse",4,20761,"0.0-4.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""catfish""}",0,"catfish","lib/images/catfish_600x600.jpg","catfish","catfish","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","fish","fish","atypical","catfish","catfish_hw","https://commons.wikimedia.org/wiki/File:Blue_catfish_tenn_aquarium.JPG","catfish","_600x600.jpg","catfish_600x600.jpg","../images/catfish_600x600.jpg"
"",2837,"survey-text-columnResponse",5,23801,"0.0-5.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""dog""}",0,"dog","lib/images/sheepdog_600x600.jpg","sheepdog","dog","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","dog","dogs","atypical","sheepdog","sheepdog_er","EmbersonRubenstein","sheepdog","_600x600.jpg","sheepdog_600x600.jpg","../images/sheepdog_600x600.jpg"
"",2382,"survey-text-columnResponse",6,26386,"0.0-6.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1412,"survey-text-columnResponse",7,28000,"0.0-7.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""cat""}",0,"cat","lib/images/arabianmau_600x600.jpg","arabianmau","cat","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","cat","cats","typical","mau","arabianmau_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Mau1.jpg","arabianmau","_600x600.jpg","arabianmau_600x600.jpg","../images/arabianmau_600x600.jpg"
"",2295,"survey-text-columnResponse",8,30498,"0.0-8.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""dog""}",0,"dog","lib/images/dalmatian_600x600.jpg","dalmatian","dog","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","dog","dogs","typical","dalmatian","dalmatian_boss","BOSS","dalmatian","_600x600.jpg","dalmatian_600x600.jpg","../images/dalmatian_600x600.jpg"
"",2898,"survey-text-columnResponse",9,33599,"0.0-9.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""koi fish""}",0,"koi fish","lib/images/koi_600x600.jpg","koi","koi fish","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","fish","fish","typical","koi","koi_mz","https://www.flickr.com/photos/oregonstateuniversity/13311666853","koi","_600x600.jpg","koi_600x600.jpg","../images/koi_600x600.jpg"
"",3604,"survey-text-columnResponse",10,37405,"0.0-10.0","p327807","1,7,7,6,6,2,1,6","R_1rpISpZVb45jr2t","{""Q0"":""woodpecker""}",0,"woodpecker","lib/images/kingfisher_600x600.jpg","kingfisher","woodpecker","KpZFMHJNAMINALsdKQvBSCyD","25","Male","Some College","Yes","Korean","","","","","english","bird","birds","atypical","king fisher","kingfisher_boss","BOSS","kingfisher","_600x600.jpg","kingfisher_600x600.jpg","../images/kingfisher_600x600.jpg"
"[{""page_index"":0,""viewing_time"":6333}]",6333,"instructions",0,6336,"0.0-0.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","",NA,"","","","","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3474,"survey-text-columnResponse",1,9813,"0.0-1.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2863,"survey-text-columnResponse",2,12877,"0.0-2.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""dog""}",0,"dog","lib/images/germanshepherd_600x600.jpg","germanshepherd","dog","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","dog","dogs","typical","german shepherd","germanshepherd_mz_1","https://commons.wikimedia.org/wiki/File:02.Owczarek_niemiecki_u%C5%BCytkowy_kr%C3%B3tkow%C5%82osy_suka.jpg","germanshepherd","_600x600.jpg","germanshepherd_600x600.jpg","../images/germanshepherd_600x600.jpg"
"",3017,"survey-text-columnResponse",3,16095,"0.0-3.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""toucan""}",0,"toucan","lib/images/toucan_600x600.jpg","toucan","toucan","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","bird","birds","atypical","toucan","toucan_boss","BOSS","toucan","_600x600.jpg","toucan_600x600.jpg","../images/toucan_600x600.jpg"
"",2262,"survey-text-columnResponse",4,18559,"0.0-4.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""cat""}",0,"cat","lib/images/americancurl_600x600.jpg","americancurl","cat","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","cat","cats","atypical","American Curl","americancurl_mz_1","https://commons.wikimedia.org/wiki/File:American_curl_fond_blanc.jpg","americancurl","_600x600.jpg","americancurl_600x600.jpg","../images/americancurl_600x600.jpg"
"",3418,"survey-text-columnResponse",5,22178,"0.0-5.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""seagull""}",0,"seagull","lib/images/seagull_600x600.jpg","seagull","seagull","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","bird","birds","typical","seagull","seagull_mz","https://unsplash.com/photos/qrP9Q4ttNLs","seagull","_600x600.jpg","seagull_600x600.jpg","../images/seagull_600x600.jpg"
"",3227,"survey-text-columnResponse",6,25609,"0.0-6.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2917,"survey-text-columnResponse",7,28727,"0.0-7.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""fish""}",0,"fish","lib/images/sergeantmajor_600x600.jpg","sergeantmajor","fish","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","fish","fish","typical","sergeant major","sergeantmajor_hw_1","https://unsplash.com/photos/mjPMBpsxICY","sergeantmajor","_600x600.jpg","sergeantmajor_600x600.jpg","../images/sergeantmajor_600x600.jpg"
"",4641,"survey-text-columnResponse",8,33568,"0.0-8.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""basset hound""}",0,"basset hound","lib/images/bassethound_600x600.jpg","bassethound","basset hound","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","basset hound","bassethound_boss","BOSS","bassethound","_600x600.jpg","bassethound_600x600.jpg","../images/bassethound_600x600.jpg"
"",2154,"survey-text-columnResponse",9,35924,"0.0-9.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""cat""}",0,"cat","lib/images/bengal_600x600.jpg","bengal","cat","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","cat","cats","typical","bengal","bengal_mz_4","https://commons.wikimedia.org/wiki/File:Brown_spotted_tabby_bengal_cat.jpg","bengal","_600x600.jpg","bengal_600x600.jpg","../images/bengal_600x600.jpg"
"",3402,"survey-text-columnResponse",10,39528,"0.0-10.0","p328309","7,8,0,1,1,3,1,7","R_XUp3aoTp7uijnRT","{""Q0"":""fish""}",0,"fish","lib/images/catfish_600x600.jpg","catfish","fish","vpmBtvlNAMINALiptQTxTaae","26","Female","Bachelor's Degree","No","","","","","","","fish","fish","atypical","catfish","catfish_hw","https://commons.wikimedia.org/wiki/File:Blue_catfish_tenn_aquarium.JPG","catfish","_600x600.jpg","catfish_600x600.jpg","../images/catfish_600x600.jpg"
"[{""page_index"":0,""viewing_time"":5711}]",5714,"instructions",0,5743,"0.0-0.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","",NA,"","","","","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5672,"survey-text-columnResponse",1,11454,"0.0-1.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1698,"survey-text-columnResponse",2,13360,"0.0-2.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""cat""}",0,"cat","lib/images/egyptianmau_600x600.jpg","egyptianmau","cat","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","cat","cats","typical","mau","egyptianmau_mz_1","https://commons.wikimedia.org/wiki/File:Egyptian_Mau_Bronze.jpg","egyptianmau","_600x600.jpg","egyptianmau_600x600.jpg","../images/egyptianmau_600x600.jpg"
"",2066,"survey-text-columnResponse",3,15636,"0.0-3.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""fish""}",0,"fish","lib/images/betafish_600x600.jpg","betafish","fish","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","fish","fish","atypical","beta  fish","betafish_mz_1","https://commons.wikimedia.org/wiki/File:Male_Betta_-34245661920.jpg","betafish","_600x600.jpg","betafish_600x600.jpg","../images/betafish_600x600.jpg"
"",2724,"survey-text-columnResponse",4,18567,"0.0-4.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""turkey""}",0,"turkey","lib/images/turkey_600x600.jpg","turkey","turkey","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","bird","birds","atypical","turkey","turkey_boss","BOSS","turkey","_600x600.jpg","turkey_600x600.jpg","../images/turkey_600x600.jpg"
"",4084,"survey-text-columnResponse",5,22857,"0.0-5.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""cardinal""}",0,"cardinal","lib/images/cedarwaxwing_600x600.jpg","cedarwaxwing","cardinal","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","bird","birds","typical","cedar wax wing","cedarwaxwing_boss","BOSS","cedarwaxwing","_600x600.jpg","cedarwaxwing_600x600.jpg","../images/cedarwaxwing_600x600.jpg"
"",1780,"survey-text-columnResponse",6,24843,"0.0-6.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",1499,"survey-text-columnResponse",7,26548,"0.0-7.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""dog""}",0,"dog","lib/images/foxhound_600x600.jpg","foxhound","dog","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","dog","dogs","typical","american foxhound","foxhound_mz","https://commons.wikimedia.org/wiki/File:BIR_Grupp_6-_AMERICAN_FOXHOUND,_J%C3%A4%C3%A4r%C3%A4p%C3%A4%C3%A4_Flikka_(23607404123).jpg","foxhound","_600x600.jpg","foxhound_600x600.jpg","../images/foxhound_600x600.jpg"
"",5174,"survey-text-columnResponse",8,31929,"0.0-8.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""greyhound""}",0,"greyhound","lib/images/greyhound_600x600.jpg","greyhound","greyhound","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","dog","dogs","atypical","greyhound","greyhound_BOSS","BOSS","greyhound","_600x600.jpg","greyhound_600x600.jpg","../images/greyhound_600x600.jpg"
"",2140,"survey-text-columnResponse",9,34274,"0.0-9.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""cat""}",0,"cat","lib/images/americancurl_600x600.jpg","americancurl","cat","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","cat","cats","atypical","American Curl","americancurl_mz_1","https://commons.wikimedia.org/wiki/File:American_curl_fond_blanc.jpg","americancurl","_600x600.jpg","americancurl_600x600.jpg","../images/americancurl_600x600.jpg"
"",1922,"survey-text-columnResponse",10,36402,"0.0-10.0","p334683","8,2,0,7,3,0,0,3","R_YS29yFqSGdvEfjb","{""Q0"":""fish""}",0,"fish","lib/images/bluegill_600x600.jpg","bluegill","fish","vVKpjiINAMINALYdcseQshDs","32","Male","Associate's Degree/technical school","No","","","","","","","fish","fish","typical","bluegill","bluegill_mz","https://commons.wikimedia.org/wiki/File:Bluegill_(fish).jpg","bluegill","_600x600.jpg","bluegill_600x600.jpg","../images/bluegill_600x600.jpg"
"[{""page_index"":0,""viewing_time"":3917}]",3919,"instructions",0,3941,"0.0-0.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","",NA,"","","","","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",49856,"survey-text-columnResponse",1,53801,"0.0-1.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5916,"survey-text-columnResponse",2,59921,"0.0-2.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","{""Q0"":""dog""}",0,"dog","lib/images/greyhound_600x600.jpg","greyhound","dog","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english","dog","dogs","atypical","greyhound","greyhound_BOSS","BOSS","greyhound","_600x600.jpg","greyhound_600x600.jpg","../images/greyhound_600x600.jpg"
"",5765,"survey-text-columnResponse",3,65888,"0.0-3.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","{""Q0"":""cat""}",0,"cat","lib/images/oriental_600x600.jpg","oriental","cat","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english","cat","cats","atypical","oriental","oriental_mz","https://en.wikipedia.org/wiki/File:Fatale_de_la_l%C3%A9gende_d%27ali.jpg","oriental","_600x600.jpg","oriental_600x600.jpg","../images/oriental_600x600.jpg"
"",7725,"survey-text-columnResponse",4,73816,"0.0-4.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","{""Q0"":""cat""}",0,"cat","lib/images/tabby_600x600.jpg","tabby","cat","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english","cat","cats","typical","american shorthair","cat_mz_1","https://en.wikipedia.org/wiki/Tabby_cat#/media/File:Cat_November_2010-1a.jpg","tabby","_600x600.jpg","tabby_600x600.jpg","../images/tabby_600x600.jpg"
"",5599,"survey-text-columnResponse",5,79617,"0.0-5.0","p336280","5,5,3,0,3,2,7,4","R_30wXTLy7nVCAcNU","{""Q0"":""dog""}",0,"dog","lib/images/dalmatian_600x600.jpg","dalmatian","dog","KSdGwtJNAMINALWCEWzskCJy","28","Male","Bachelor's Degree","Yes","english","Hindustani","Mandarin ","Spanish ","Russian ","english","dog","dogs","typical","dalmatian","dalmatian_boss","BOSS","dalmatian","_600x600.jpg","dalmatian_600x600.jpg","../images/dalmatian_600x600.jpg"
